id,title,document type,publication type,references
PMCID:PMC4568343,Posterior Cingulate Lactate as a Metabolic Biomarker in Amnestic Mild Cognitive Impairment,PMC_FULLTEXT,[NOT AVAILABLE],"other:2-s2.0-57649187117, doi:10.1196/annals.1427.007, pmid:19076441, doi:10.1093/brain/awg196, other:2-s2.0-0042823503, pmid:12821520, other:2-s2.0-0031009543, doi:10.1136/jnnp.62.6.596, doi:10.2174/156720511795745294, other:2-s2.0-79959369417, pmid:21222595, other:2-s2.0-77951978268, doi:10.1016/j.neuroimage.2010.02.046, pmid:20188183, other:2-s2.0-79953019448, doi:10.1523/JNEUROSCI.3335-10.2011, pmid:21430142, doi:10.1016/j.neurobiolaging.2011.09.007, other:2-s2.0-80955148926, pmid:21983241, doi:10.1096/fj.11-0102ufm, other:2-s2.0-79251544549, pmid:21205781, pmid:25214817, doi:10.1038/nrn1387, other:2-s2.0-2342614850, pmid:15100718, other:2-s2.0-62649162907, doi:10.1148/radiol.2503080751, pmid:19164119, doi:10.1523/JNEUROSCI.0552-11.2011, other:2-s2.0-80155148269, pmid:22049413, pmid:22037588, other:2-s2.0-49749116812, doi:10.1016/j.braindev.2008.01.011, pmid:18329833, doi:10.1016/j.mito.2008.05.003, other:2-s2.0-54949094371, pmid:18590986, doi:10.1038/sj.jcbfm.9600174, other:2-s2.0-29144469081, pmid:15973352, doi:10.1073/pnas.261560998, other:2-s2.0-0035909948, pmid:11742096, doi:10.1038/jcbfm.2009.97, other:2-s2.0-71949099751, pmid:19675565, other:2-s2.0-0037240599, pmid:12533324, doi:10.1007/s003810000391, other:2-s2.0-0035093431, doi:10.1097/00002093-200004000-00009, other:2-s2.0-0343237713, pmid:10850750, doi:10.1148/radiology.203.3.9169712, other:2-s2.0-0030915132, pmid:9169712, pmid:10861994, doi:10.1097/RMR.0b013e318181e0be, other:2-s2.0-67649817078, pmid:19363431, doi:10.1016/j.crad.2008.07.002, other:2-s2.0-57349134532, pmid:19070693, other:2-s2.0-0030874251, doi:10.1002/ana.410420114, pmid:9225689, doi:10.1002/mrm.21415, other:2-s2.0-35948938583, pmid:17969114, doi:10.1002/jmri.1880060307, other:2-s2.0-0030140465, pmid:8724410, doi:10.1001/archneur.56.3.303, pmid:10190820, doi:10.1001/archneur.61.1.59, other:2-s2.0-9144267765, pmid:14732621, doi:10.1001/archneur.58.12.1985, pmid:11735772, doi:10.1016/S0925-4927(98)00035-3, other:2-s2.0-0032569233, pmid:9818734, doi:10.1016/S0165-0270(97)00049-6, other:2-s2.0-0030611820, pmid:9288642, doi:10.1111/j.1699-0463.1988.tb00954.x, other:2-s2.0-0023760665, pmid:3056461, doi:10.1002/1522-2594(200007)44:1<162::AID-MRM23>3.0.CO;2-E, pmid:10893535, doi:10.1073/pnas.85.6.1821, other:2-s2.0-0024163077, pmid:3162309, doi:10.1002/jmri.22233, other:2-s2.0-77955392181, pmid:20677257, doi:10.1016/j.pscychresns.2009.11.007, other:2-s2.0-77950028759, doi:10.1038/nm.2221, other:2-s2.0-78149330220, other:2-s2.0-0034719054, pmid:11134384, doi:10.1523/JNEUROSCI.1392-08.2008, other:2-s2.0-46749141280, pmid:18550759, doi:10.1073/pnas.0905314106, other:2-s2.0-73949106755, pmid:19903877, doi:10.1073/pnas.0708803104, pmid:18003904, doi:10.1016/j.jalz.2008.04.006, other:2-s2.0-45749131349, doi:10.1212/01.WNL.0000055847.17752.E6, other:2-s2.0-0037461347, pmid:12707450, doi:10.1007/s00259-003-1194-1, other:2-s2.0-0042736668, pmid:12764551, other:2-s2.0-0242574396, pmid:14600433, doi:10.1073/pnas.88.13.5829, other:2-s2.0-0026009448, pmid:2062861, doi:10.1016/j.earlhumdev.2004.06.003, other:2-s2.0-6944239041, pmid:15500993, doi:10.1002/(SICI)1099-1492(199604)9:2<65::AID-NBM397>3.0.CO;2-N, pmid:8887370, other:2-s2.0-68949152521, doi:10.1016/j.biocel.2009.03.015, pmid:19703659, doi:10.1196/annals.1427.011, other:2-s2.0-57649171130, pmid:19076439, doi:10.1126/science.1074069, other:2-s2.0-0037174618, pmid:12399581, doi:10.1073/pnas.82.17.6010, other:2-s2.0-1842295295, pmid:3862113, doi:10.1523/JNEUROSCI.5098-09.2010, other:2-s2.0-77749336627, pmid:20203192, doi:10.1038/nn2004, other:2-s2.0-35548957889, pmid:17965658, other:2-s2.0-18244390483, doi:10.1002/ana.20474, pmid:15852400, doi:10.1016/0887-8994(94)90107-4, other:2-s2.0-0027938052, pmid:7880337, pmid:19076437"
PMCID:PMC7091347,"The Israel Society for Neuroscience 19th Annual Meeting Eilat, Dec. 12 - 14, 2010 www.isfn.org.il",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC7090744,Abstracts,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5619558,"Targeting the gastrin-releasing peptide receptor pathway to treat
cognitive dysfunctionassociated with Alzheimer’s Disease",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:30269645,Transgenic expression of a ratiometric autophagy probe specifically in neurons enables the interrogation of brain autophagy in vivo.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC5042924,ESICM LIVES 2016: part one,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:12210803,Human antibodies against amyloid beta peptide: a potential treatment for Alzheimer's disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMCID:PMC6700529,Biopharmaceutical Monotargeting versus ‘Universal Targeting’ of Late-Onset Alzheimer’s Disease Using Mixtures of Pleiotropic Natural Compounds,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3518077,Cardiovascular Risk Factors Promote Brain Hypoperfusion Leading to Cognitive Decline and Dementia,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:16086583,Amino-terminally truncated Abeta peptide species are the main component of cotton wool plaques.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't, D013487:Research Support, U.S. Gov't, P.H.S.",[NOT AVAILABLE]
PMID:10997338,Evidence that the beta-catenin nuclear translocation assay allows for measuring presenilin 1 dysfunction.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:17268504,When loss is gain: reduced presenilin proteolytic function leads to increased Abeta42/Abeta40. Talking Point on the role of presenilin mutations in Alzheimer disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural, D013485:Research Support, Non-U.S. Gov't, D016454:Review",[NOT AVAILABLE]
PMCID:PMC3722250,FTIR spectroscopic imaging of protein aggregation in living cells,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3981962,"Abeta, Oxidative Stress in Alzheimer Disease: Evidence Based on Proteomics Studies",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3096735,Introduction to Revised Criteria for the Diagnosis of Alzheimer’s Disease: National Institute on Aging and the Alzheimer Association Workgroups,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4031664,Protein Structure and Biology,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC6788069,Amyloid-β peptides in cerebrospinal fluid of patients with dementia with Lewy bodies,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC2696357,"Mapping correlations between ventricular expansion and CSF amyloid and tau biomarkers in 240 subjects with Alzheimer’s disease, mild cognitive impairment and elderly controls",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:10617916,Prion protein expression in mammalian lenses.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMCID:PMC6894103,Abstracts from Hydrocephalus 2019: The Eleventh Meeting of the International Society for Hydrocephalus and Cerebrospinal Fluid Disorders,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:17420316,Association of increased cortical soluble abeta42 levels with diffuse plaques after severe brain injury in humans.,PUBMED_ABSTRACT,"D016428:Journal Article, D052061:Research Support, N.I.H., Extramural",[NOT AVAILABLE]
PMID:17560687,Tauopathy in human and experimental variant Creutzfeldt-Jakob disease.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMCID:PMC6036143,CSF Biomarkers of Neurodegeneration in Progressive Non-fluent Aphasia and Other Forms of Frontotemporal Dementia: Clues for Pathomechanisms?,PMC_FULLTEXT,[NOT AVAILABLE],"doi:10.1212/WNL.58.11.1615, pmid:12058088, doi:10.1007/s00401-011-0839-6, pmid:21614463, doi:10.1093/hmg/ddt349, pmid:23900071, doi:10.1093/brain/awl078, pmid:16613895, doi:10.1007/s00401-009-0612-2, pmid:19924424, doi:10.3233/JAD-2011-111046, pmid:21891865, doi:10.1212/WNL.0000000000003165, pmid:27566743, doi:10.1038/nrneurol.2014.232, pmid:25511894, doi:10.1212/WNL.0000000000004761, pmid:29212830, doi:10.1007/s12031-011-9625-0, pmid:21863317, pmid:23383391, doi:10.1212/WNL.0000000000000445, pmid:24771538, doi:10.2174/1567205013666160314151247, pmid:26971930, doi:10.3233/JAD-150069, pmid:25777512, doi:10.1159/000448896, pmid:27760429, doi:10.1371/journal.pone.0023600, pmid:21858182, doi:10.1212/WNL.51.6.1546, pmid:9855500, doi:10.1007/s00702-015-1486-1, pmid:26659729, doi:10.2353/ajpath.2007.070182, pmid:17591968, doi:10.1111/bpa.12486, pmid:28100023, doi:10.1212/WNL.0b013e3182815547, pmid:23325909, doi:10.1093/brain/awx198, pmid:29053785, doi:10.1016/j.neurobiolaging.2010.05.020, pmid:20580129, doi:10.1136/jnnp-2014-309562, pmid:25589779, doi:10.1001/archneur.60.9.1209, pmid:12975285, doi:10.3233/JAD-160386, pmid:27662293, doi:10.1159/000353280, pmid:24029600, doi:10.1212/WNL.0000000000003688, pmid:28179468, doi:10.1002/ana.24052, pmid:24242746, doi:10.1097/WNN.0b013e3181864a09, pmid:18797258"
PMCID:PMC3871919,"ROS and Brain Diseases: The Good, the Bad, and the Ugly",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:16599295,Neurobiological studies of dementia--biological markers and neuroprotective strategies for Alzheimer disease.,PUBMED_ABSTRACT,D016428:Journal Article,[NOT AVAILABLE]
PMCID:PMC5438291,"Geroscience: Addressing the mismatch between its exciting research opportunities, its economic imperative and its current funding crisis",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4691095,Bioinformatics Mining and Modeling Methods for the Identification of Disease Mechanisms in Neurodegenerative Disorders,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3199059,CLOCK Genes and Circadian Rhythmicity in Alzheimer Disease,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5653761,"Incorporation of tetanus-epitope into virus-like particles achieves vaccine responses even in older recipients in models of psoriasis, Alzheimer’s and cat allergy",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5735872,What is the evidence that tau pathology spreads through prion-like propagation?,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3970033,Meta-Review of CSF Core Biomarkers in Alzheimer’s Disease: The State-of-the-Art after the New Revised Diagnostic Criteria,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC5583211,Extracellular Vesicles in Brain Tumors and Neurodegenerative Diseases,PMC_FULLTEXT,[NOT AVAILABLE],"doi:10.1007/s10571-016-0366-z, pmid:27053351, doi:10.1002/ana.24235, pmid:25087695, doi:10.1007/s11060-015-1784-3, pmid:25903655, doi:10.1371/journal.pone.0078115, pmid:24205116, doi:10.1042/BC20080025, pmid:18422484, doi:10.1073/pnas.121119298, pmid:11381127, doi:10.1001/archneurol.2010.198, pmid:20697033, doi:10.1038/nbt.1807, pmid:21423189, doi:10.1016/j.nbd.2011.01.029, pmid:21303699, doi:10.1186/1756-6606-6-47, pmid:24284042, doi:10.1038/emboj.2011.489, pmid:22246184, doi:10.4238/gmr16029648, pmid:28387881, doi:10.1038/nn.4132, pmid:26436904, doi:10.3390/ijms17030376, pmid:26985892, doi:10.1074/jbc.M112.425066, pmid:23592792, doi:10.1093/nar/gks832, pmid:22965126, doi:10.1038/mt.2010.107, pmid:20531393, doi:10.1186/s40591-015-0045-3, pmid:26464805, doi:10.1016/S0140-6736(06)69113-7, pmid:16876668, doi:10.1016/j.yexcr.2015.12.009, pmid:26708289, doi:10.11138/FNeur/2016.31.1.007, pmid:27027889, doi:10.1212/WNL.0000000000000768, pmid:25200713, doi:10.3233/JAD-2010-1206, pmid:20061628, doi:10.1136/bmj.b158, pmid:19196745, doi:10.1016/j.transci.2016.07.013, pmid:27499183, doi:10.1093/jnci/djv135, pmid:25972604, doi:10.1016/j.neulet.2013.06.009, pmid:23792198, doi:10.1038/nrc3526, pmid:23702928, doi:10.1159/000351153, pmid:23860588, doi:10.1007/s11910-016-0644-7, pmid:27021772, doi:10.1002/mds.25978, pmid:25112864, doi:10.3402/jev.v2i0.20677, pmid:24223256, doi:10.1186/1750-1326-7-42, pmid:22920859, doi:10.1007/s10571-015-0296-1, pmid:26993504, doi:10.3389/fphys.2012.00294, pmid:22934045, doi:10.1212/01.WNL.0000049472.47709.3B, pmid:12629239, doi:10.1016/j.cell.2015.12.056, pmid:26871627, doi:10.1177/0883073809341668, pmid:19841429, doi:10.1038/mt.2016.126, pmid:27506293, doi:10.1126/science.277.5334.1990, pmid:9302293, doi:10.1016/j.neurobiolaging.2014.02.012, pmid:24650793, doi:10.3233/JAD-150088, pmid:25720409, doi:10.1038/nrn3012, pmid:21448224, doi:10.1093/neuonc/nos218, pmid:23095881, doi:10.1016/j.neuron.2010.01.027, pmid:20223197, doi:10.1096/fj.03-0098fje, pmid:14519670, doi:10.1523/JNEUROSCI.5699-09.2010, pmid:20484626, doi:10.1371/journal.pone.0042064, pmid:22848702, doi:10.1016/j.mcn.2005.12.003, pmid:16446100, doi:10.1051/medsci/2005212132, pmid:15691482, doi:10.1073/pnas.0308413101, pmid:15210972, doi:10.1016/j.jalz.2014.06.008, pmid:25130657, doi:10.1038/ncb3094, pmid:25621950, doi:10.1002/mds.26686, pmid:27297049, doi:10.1098/rstb.2013.0510, pmid:25135971, doi:10.1002/pmic.201200360, pmid:23505048, doi:10.1016/j.mehy.2007.12.003, pmid:18226468, doi:10.1016/j.neurobiolaging.2009.08.013, pmid:19773092, doi:10.1038/nature09587, pmid:21150899, doi:10.1016/S0140-6736(05)17830-1, pmid:15680457, doi:10.1007/s13365-015-0325-3, pmid:25678142, doi:10.1002/acn3.211, pmid:26273689, doi:10.1096/fj.201600816R, pmid:27601437, doi:10.1096/fj.201600756R, pmid:27511944, doi:10.1016/j.neulet.2007.09.024, pmid:17942226, doi:10.1073/pnas.1312245111, pmid:24550511, doi:10.1096/fj.08-122184, pmid:19109410, doi:10.1523/JNEUROSCI.3588-07.2007, pmid:17942716, doi:10.1074/jbc.M114.585703, pmid:25425650, doi:10.1073/pnas.83.13.4913, pmid:3088567, doi:10.18632/oncotarget.6158, pmid:26497684, doi:10.1074/jbc.M114.605253, pmid:25505180, doi:10.1074/jbc.M115.684258, pmid:26769968, doi:10.1136/jnnp.2008.150433, pmid:18931004, doi:10.1016/j.jconrel.2015.03.033, pmid:25836593, doi:10.4161/pri.28369, pmid:24576946, doi:10.1007/s00262-014-1622-z, pmid:25391690, doi:10.1093/neuonc/nov107, pmid:26180083, pmid:25964525, doi:10.1038/nature15756, pmid:26524530, doi:10.1016/j.proghi.2016.01.001, pmid:26851150, doi:10.1093/brain/124.7.1461, pmid:11408340, doi:10.1038/tp.2017.123, pmid:28632203, doi:10.1016/j.nbd.2007.11.001, pmid:18082412, doi:10.1038/cdd.2013.180, pmid:24336048, doi:10.1186/s12985-016-0518-2, pmid:27048572, doi:10.1172/JCI81135, pmid:27035812, doi:10.1111/j.1471-4159.2011.07512.x, pmid:22122287, doi:10.1038/nrd3505, pmid:21852788, doi:10.1016/j.gene.2015.11.049, pmid:26657039, doi:10.1016/j.bbrc.2014.09.068, pmid:25261722, doi:10.1073/pnas.1220998110, pmid:23589885, doi:10.1093/brain/awn096, pmid:18515322, doi:10.1074/jbc.M211980200, pmid:12709418, doi:10.1016/j.tcb.2017.02.002, pmid:28259601, doi:10.1016/j.bbrc.2016.09.069, pmid:27641665, doi:10.1111/ejn.13275, pmid:27177616, doi:10.14802/jmd.16054, pmid:28122430, doi:10.1155/2016/6427537, pmid:27242933, doi:10.1111/j.1742-4658.2005.04833.x, pmid:16098202, doi:10.1371/journal.pone.0139233, pmid:26426747, doi:10.1007/s11060-016-2298-3, pmid:27770278, doi:10.1093/neuonc/not218, pmid:24435880, doi:10.1016/j.neuroscience.2013.05.034, pmid:23727509, doi:10.1371/journal.pone.0075054, pmid:24069378, doi:10.3390/biom6020021, pmid:27104579, doi:10.1212/WNL.56.10.1319, pmid:11376181, doi:10.1016/1357-2725(96)00004-0, pmid:8673732, doi:10.1016/j.surneu.2004.08.062, pmid:15936366, doi:10.1080/2162402X.2015.1008347, pmid:26155415, doi:10.1073/pnas.1017275108, pmid:21321227, doi:10.3233/JAD-160271, pmid:27636840, doi:10.1158/0008-5472.CAN-10-0824, pmid:20876809, doi:10.1002/cncr.22132, pmid:16917952, doi:10.3233/BD-2007-26112, pmid:17473372, doi:10.1016/0092-8674(83)90040-5, pmid:6307529, doi:10.1016/j.hoc.2009.11.011, pmid:20113896, doi:10.1002/cbin.10401, pmid:25484139, doi:10.1038/nm.2753, pmid:22635005, doi:10.1074/jbc.M112.404467, pmid:23129776, doi:10.1074/jbc.M115.709485, pmid:27030011, doi:10.1016/S0968-0004(96)10063-3, pmid:9009832, doi:10.1586/14737175.2014.890893, pmid:24552578, doi:10.1016/j.jneuroim.2013.10.014, pmid:24275061, doi:10.1002/glia.22606, pmid:24339157, doi:10.1007/s10571-015-0269-4, pmid:26993508, doi:10.1056/NEJMra0909142, pmid:20107219, doi:10.1073/pnas.0603838103, pmid:16837572, doi:10.1083/jcb.201211138, pmid:23420871, doi:10.1097/00019052-199408000-00006, pmid:7952238, doi:10.1074/jbc.M114.589564, pmid:25157106, doi:10.1371/journal.pone.0003652, pmid:18987751, doi:10.2217/bmm.14.9, pmid:25123034, doi:10.1074/jbc.M111.277061, pmid:22057275, doi:10.3233/JAD-132135, pmid:24718102, doi:10.1016/S0140-6736(15)01124-1, pmid:26921134, doi:10.1038/339620a0, pmid:2733792, doi:10.1146/annurev.pharmtox.43.100901.140248, pmid:12415125, doi:10.18632/oncotarget.5105, pmid:26429879, doi:10.1038/nm.2994, pmid:23142818, doi:10.1038/ncomms7999, pmid:25959588, doi:10.1096/fj.07-9357com, pmid:18171695, doi:10.1186/1742-2094-3-23, pmid:16952316, doi:10.1186/1742-2094-5-27, pmid:18588683, doi:10.1016/j.jalz.2016.04.003, pmid:27234211, doi:10.1007/s00401-014-1314-y, pmid:24997849, doi:10.1038/ncb1800, pmid:19011622, doi:10.1186/1745-6150-2-35, pmid:18053135, doi:10.1179/joc.2009.21.5.542, pmid:19933046, doi:10.1007/s12094-011-0621-1, pmid:21324793, doi:10.1093/brain/awv346, pmid:26647156, doi:10.1212/01.wnl.0000326894.40353.93, pmid:18824671, doi:10.1074/jbc.M110.149468, pmid:20876579, doi:10.1016/j.bbamcr.2015.03.003, pmid:25791428, doi:10.1038/ncomms7716, pmid:25828099, doi:10.1016/0005-2736(81)90512-5, pmid:6266476, doi:10.1523/JNEUROSCI.4253-04.2005, pmid:15634772, doi:10.1038/nn1603, pmid:16369483, doi:10.1016/j.jmb.2010.11.031, pmid:21111746, doi:10.3390/ijms17020173, pmid:26861304, doi:10.1002/path.2145, pmid:17334982, doi:10.1002/ana.23627, pmid:23109155, doi:10.1074/jbc.M609475200, pmid:17468104, doi:10.1016/j.bbagen.2012.03.017, pmid:22503788, doi:10.1158/1541-7786.MCR-16-0044, pmid:27422709, doi:10.1074/jbc.M112.340513, pmid:22532571, doi:10.1073/pnas.1511694112, pmid:26195750, doi:10.1093/neuonc/noq082, pmid:20667896, doi:10.1186/1479-5876-10-42, pmid:22400902, doi:10.1007/s11910-017-0739-9, pmid:28324302, doi:10.1016/j.cca.2016.02.024, pmid:26944571, doi:10.1038/nm1095-1062, pmid:7489364, doi:10.3402/jev.v4.27066, pmid:25979354, doi:10.1074/jbc.M111.324616, pmid:22303002, doi:10.1074/jbc.M114.577213, pmid:25037226, doi:10.1016/j.febslet.2014.11.027, pmid:25436414, doi:10.1111/j.1471-4159.2007.05128.x, pmid:18021298, doi:10.1038/nature15376, pmid:26479035, doi:10.1007/s10571-016-0350-7, pmid:26951563, doi:10.1016/j.neuron.2010.02.018, pmid:20223198, doi:10.1371/journal.pone.0106867, pmid:25229627"
PMCID:PMC4562880,Candidate genes for Alzheimer’s disease are associated with individual differences in plasma levels of beta amyloid peptides in adults with Down syndrome,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3771931,Ketogenic Diet Improves Motor Performance but Not Cognition in Two Mouse Models of Alzheimer’s Pathology,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMID:19105203,"An association analysis of Alzheimer disease candidate genes detects an ancestral risk haplotype clade in ACE and putative multilocus association between ACE, A2M, and LRRTM3.",PUBMED_ABSTRACT,"D016428:Journal Article, D016448:Multicenter Study, D052061:Research Support, N.I.H., Extramural",[NOT AVAILABLE]
PMCID:PMC7166380,"2017 Peripheral Nerve Society Meeting July 8–12, 2017 Sitges, Barcelona, Spain",PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC6236893,Study protocol on Alzheimer’s disease and related disorders: focus on clinical and imaging predictive markers in co-existing lesions,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4975183,Cerebrospinal Fluid Biomarkers for Alzheimer’s Disease: Emergence of the Solution to an Important Unmet Need,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC3829626,Survey of Protocols for the Manual Segmentation of the Hippocampus: Preparatory Steps Towards a Joint EADC-ADNI Harmonized Protocol,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4150521,Alzheimer's Disease and HLA-A2: Linking Neurodegenerative to Immune Processes through an In Silico Approach,PMC_FULLTEXT,[NOT AVAILABLE],"other:2-s2.0-34447284561, pmid:17342681, other:2-s2.0-13844255273, pmid:15770998, other:2-s2.0-0037213048, pmid:12493553, other:2-s2.0-38749120306, pmid:17963048, other:2-s2.0-67650921447, other:2-s2.0-37749053938, pmid:18037502, other:2-s2.0-1642503810, pmid:15050301, other:2-s2.0-0032716337, pmid:10568518, other:2-s2.0-76349089314, pmid:20074462, other:2-s2.0-17144450947, pmid:12962917, other:2-s2.0-0035055188, pmid:11164278, other:2-s2.0-0034634743, pmid:11044581, other:2-s2.0-53949125938, pmid:18936542, other:2-s2.0-0037177088, pmid:11914421, other:2-s2.0-79958271443, pmid:21545820, other:2-s2.0-42049106461, other:2-s2.0-47349105353, other:2-s2.0-33847004014, publisher-id:792106, other:2-s2.0-84874965201, other:2-s2.0-36349011849, other:2-s2.0-0018076851, pmid:705768, other:2-s2.0-0018911422, pmid:7466786, other:2-s2.0-0018871676, pmid:7398688, other:2-s2.0-0018843345, pmid:7361578, other:2-s2.0-0021076648, pmid:6651501, other:2-s2.0-0020701372, pmid:6845343, other:2-s2.0-0020656182, pmid:6601313, other:2-s2.0-0021592414, pmid:6333695, other:2-s2.0-0022877302, pmid:3487743, other:2-s2.0-0026062664, pmid:1922793, other:2-s2.0-0033525548, pmid:10203251, other:2-s2.0-0032849038, pmid:10541592, other:2-s2.0-0037176185, pmid:12459502, other:2-s2.0-33646073705, pmid:16608404, other:2-s2.0-70349880891, pmid:18359130, other:2-s2.0-0022580462, pmid:3718071, other:2-s2.0-0026695667, pmid:1618656, other:2-s2.0-67649666825, pmid:19184004, other:2-s2.0-67349270547, pmid:19429178, other:2-s2.0-34548525072, pmid:17845307, other:2-s2.0-70350431786, pmid:19909362, other:2-s2.0-33846677186, other:2-s2.0-83255186699, pmid:21484243, other:2-s2.0-0037369522, pmid:12584732, other:2-s2.0-70349249522, other:2-s2.0-33846322244, pmid:17150042, other:2-s2.0-77957730965, pmid:19808789"
PMID:20713699,Stabilization of neurotoxic Alzheimer amyloid-beta oligomers by protein engineering.,PUBMED_ABSTRACT,"D016428:Journal Article, D013485:Research Support, Non-U.S. Gov't",[NOT AVAILABLE]
PMID:15534188,A novel presenilin-1 mutation (Leu85Pro) in early-onset Alzheimer disease with spastic paraparesis.,PUBMED_ABSTRACT,"D002363:Case Reports, D016428:Journal Article",[NOT AVAILABLE]
PMCID:PMC4228955,Adipokines: a link between obesity and dementia?,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
PMCID:PMC4634585,Heat shock proteins and hormesis in the diagnosis and treatment of neurodegenerative diseases,PMC_FULLTEXT,[NOT AVAILABLE],[NOT AVAILABLE]
